x,y,z,id,group1,group2,group3
1,3,972.51839464883,972.51839464883,1756356723039.5,10240165543337,62880412525241
1,3,976.10702341137,976.10702341137,1171587445045.7,7834349588194.4,62076756876928
1,3,979.69565217391,979.69565217391,773025458755.24,5924044934157,60568516828801
1,3,983.28428093645,983.28428093645,520172141104.05,4492353191254.6,58481831407210
1,3,986.872909699,986.872909699,346580397128.53,3376317392382.6,56077842857187
1,3,990.46153846154,990.46153846154,229140318511.27,2519982723203.5,53459516110214
1,3,994.05016722408,994.05016722408,154039439831.5,1892011289459.5,50702631182766
1,3,997.63879598662,997.63879598662,102511419556.77,1411340100261.8,47893921419321
1,3,1001.2274247492,1001.2274247492,67915268604.12,1050208138760.6,45075447098159
1,3,1004.8160535117,1004.8160535117,45610637676.426,787544430185.16,42283817918952
1,3,1008.4046822742,1008.4046822742,30316420187.394,588392967265.5,39537438052713
1,3,1011.9933110368,1011.9933110368,20127531943.253,440732885763.99,36853644408052
1,3,1015.5819397993,1015.5819397993,13503558629.515,333247298396.96,34245388618874
1,3,1019.1705685619,1019.1705685619,8964346048.8642,251944107979.89,31708044906138
1,3,1022.7591973244,1022.7591973244,5964417135.5747,191979259387.06,29249452307059
1,3,1026.347826087,1026.347826087,3997354494.451,147867863277.77,26869617167702
1,3,1029.9364548495,1029.9364548495,2650225763.6867,114260814462.19,24558293008343
1,3,1033.525083612,1033.525083612,1767163415.8523,89291832308.931,22319500016951
1,3,1037.1137123746,1037.1137123746,1183009225.5549,70451777761.089,20146669774840
1,3,1040.7023411371,1040.7023411371,783170358.42697,55757625556.031,18029854253881
1,3,1044.2909698997,1044.2909698997,523192208.8406,44510645909.856,15970987967895
1,3,1047.8795986622,1047.8795986622,349559300.7588,35600668549.898,13960661976295
1,3,1051.4682274247,1051.4682274247,230646149.6464,28306083400.88,11990738458599
1,3,1055.0568561873,1055.0568561873,153745149.98535,22364887514.662,10061256030068
1,3,1058.6454849498,1058.6454849498,101568352.21811,17291725636.371,8162311309330.3
1,3,1062.2341137124,1062.2341137124,65375647.865954,12821655934.887,6287505504514.7
1,3,1065.8227424749,1065.8227424749,41330133.30941,8840287217.3524,4434577521165.5
1,3,1069.4113712375,1069.4113712375,23734295.301872,5129793360.5546,2594810147040.1
1,3,1073,1073,9930245.5138409,1577470282.0267,762950397261.83
